"Settlement.id","long","lat","Name","Metric...System","Demographics...Projected.household.count","Demand..household....Target.household.count","Demand...Projected.nodal.demand.per.year","System..grid....Transformer.cost","Demographics...Population.count","Demographics...Projected.population.count","order","piece","group","id","fake.node","root","branch","dist","MV.line.per.kwh","near.sighted.sequence","depth","Total.Downstream.Demand.kWh","Total.Downstream.Network.Extent.m","Selection.Criteria","far.sighted.sequence"
"1276",126.562850999999,-3.55255,810902002005,"grid",26,26,26676,3000,61,61,2,"1","37.1","37",FALSE,4,"4-2-1-2-2-1-1",947.462739153974,0.0355174216207068,645,6,207252,8742.35060659779,0.0421822255350867,863
"1300",126.56465,-3.482472,810902001301,"grid",176,176,180576,13000,426,426,2,"1","878.1","878",FALSE,4,"4-2-1-2-2-1-1-1",7794.88786744382,0.0431667988406201,646,7,180576,7794.88786744382,0.0431667988406201,864
"656",129.834617,-2.995389,810314200802,"grid",51,51,52326,6000,192,192,1,"1","893.1","893",FALSE,462,"462-1-1-1-1-1-1-1-1-1-1-1-1-2-1-1-1-1-1-1-1-1-1-1-1",3770.33411314318,0.0720546977247101,927,24,117990,6917.75914386343,0.0586300461383459,865
"422",129.835647999999,-2.99784,810314200302,"grid",15,15,15390,3000,49,49,1,"1","890.1","890",FALSE,462,"462-1-1-1-1-1-1-1-1-1-1-1-1-2-1-1-1-1-1-1-1-1-1-1-1-2",295.608738082066,0.019207845229504,928,25,15390,295.608738082066,0.019207845229504,866
"28",129.818200999999,-2.994307,810314200901,"grid",21,21,21546,3000,82,82,1,"1","892.1","892",FALSE,462,"462-1-1-1-1-1-1-1-1-1-1-1-1-2-1-1-1-1-1-1-1-1-1-1-1-1",1826.8518506087,0.0847884456794163,930,25,50274,2851.81629263819,0.0567254702756531,867
"546",129.809642,-2.990856,810314200902,"grid",28,28,28728,3000,111,111,2,"1","891.1","891",FALSE,462,"462-1-1-1-1-1-1-1-1-1-1-1-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1",1024.96444202948,0.0356782387228307,931,26,28728,1024.96444202948,0.0356782387228307,868
"223",130.839886,-3.544413,810702100602,"grid",5,5,5130,3000,22,22,1,"1","617.1","617",FALSE,498,"498",303.69270791779,0.0591993582685751,535,0,5130,303.69270791779,0.0591993582685751,869
"1089",128.717027770241,-3.50978167116041,810308002399,"grid",26,26,26676,3000,104,104,1,"1","734.1","734",FALSE,337,"337",1593.62396159487,0.0597399895634605,536,0,26676,1593.62396159487,0.0597399895634605,870
"1199",128.165088999999,-3.652247,817103100402,"grid",15,15,15390,3000,78,78,2,"1","197.1","197",FALSE,142,"142-1-1-1",78.6257526889245,0.00510888581474493,837,3,22572,1352.80396492283,0.0599328355893511,871
"353",129.003413999999,-3.198554,810306001501,"grid",5,5,5130,3000,25,25,1,"1","697.1","697",FALSE,386,"386",733.506940477792,0.142983809059998,740,0,19494,1171.37814221078,0.0600891629327371,872
"1220",129.002776,-3.194668,810306001502,"grid",14,14,14364,3000,70,70,2,"1","201.1","201",FALSE,386,"386-1",437.871201732985,0.0304839321730009,741,1,14364,437.871201732985,0.0304839321730009,873
"142",127.696803,-3.180085,810601000803,"grid",114,114,116964,9000,470,470,1,"1","881.1","881",FALSE,31,"31-1-1-1-1-1-1-2-1-1-1-1-1-2",7126.36576579485,0.0609278561420168,631,13,116964,7126.36576579485,0.0609278561420168,874
"777",128.181487,-3.655434,817103100505,"grid",5,5,5130,3000,25,25,1,"1","621.1","621",FALSE,151,"151",313.218858661446,0.0610563077312761,545,0,5130,313.218858661446,0.0610563077312761,875
"648",126.911551,-3.403643,810402101317,"grid",27,27,27702,3000,109,109,2,"1","154.1","154",FALSE,15,"15-1-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-2-1-1-1",1696.31916373643,0.0612345377133937,815,21,27702,1696.31916373643,0.0612345377133937,876
"368",128.12079,-3.6849,817103100301,"grid",1,1,1026,3000,1,1,1,"1","421.1","421",FALSE,103,"103",64.0202168552932,0.0623978721786484,547,0,1026,64.0202168552932,0.0623978721786484,877
"762",128.10185,-3.69805,817103100204,"grid",1,1,1026,3000,2,2,1,"1","488.1","488",FALSE,93,"93",101.896740955466,0.0993145623347622,651,0,9234,577.476943932682,0.0625381139195021,878
"1175",128.102924,-3.701207,817103100203,"grid",7,7,7182,3000,26,26,2,"1","632.1","632",FALSE,93,"93-2",370.720574456452,0.0516180137087792,652,1,7182,370.720574456452,0.0516180137087792,879
"548",130.862046999999,-3.55572,810702100501,"grid",4,4,4104,3000,11,11,1,"1","601.1","601",FALSE,503,"503",260.533656449964,0.0634828597587631,550,0,4104,260.533656449964,0.0634828597587631,880
"5",126.512925,-3.77758,810902000802,"grid",57,57,58482,6000,280,280,1,"1","781.1","781",FALSE,3,"3",3714.6571938965,0.0635179575578213,551,0,58482,3714.6571938965,0.0635179575578213,881
"255",128.224628999999,-3.096361,810602001603,"grid",29,29,29754,3000,114,114,1,"1","805.1","805",FALSE,131,"131-1-1-1",1909.42890650112,0.0641738558345472,795,3,29754,1909.42890650112,0.0641738558345472,882
"113",128.170524,-3.711968,817101000914,"grid",6,6,6156,3000,26,26,1,"1","655.1","655",FALSE,141,"141-1",456.102582021328,0.0740907378202287,581,1,24624,1602.29937052612,0.0650706372046019,883
"1071",128.16899,-3.712718,817101000910,"grid",4,4,4104,3000,15,15,2,"1","653.1","653",FALSE,141,"141-1-1",189.547386899169,0.0461860104530139,582,2,14364,438.2367474506,0.0305093809141325,884
"631",128.167506,-3.714394,817101000602,"grid",10,10,10260,3000,43,43,1,"1","654.1","654",FALSE,141,"141-1-1-1",248.689360551431,0.02423872909858,583,3,10260,248.689360551431,0.02423872909858,885
"793",128.053796,-3.326164,810602100205,"grid",2,2,2052,3000,7,7,1,"1","533.1","533",FALSE,62,"62",133.642540963561,0.065127943939357,555,0,2052,133.642540963561,0.065127943939357,886
"922",131.434682361879,-4.01978130277975,810701002199,"grid",30,30,30780,3000,49,49,1,"1","961.1","961",FALSE,509,"509-1",14181.5133254676,0.460737924804015,876,1,428868,27981.5981141326,0.0652452458894873,887
"823",131.433969254809,-4.01643286817183,810701002299,"grid",63,63,64638,7000,59,59,1,"1","0.1","0",FALSE,509,"509-1-1",380.638877003878,0.00588877869061354,877,2,398088,13800.0847886651,0.0346659150455805,888
"1078",131.433175108429,-4.01265536764499,810701002399,"grid",33,33,33858,3000,42,42,2,"1","1.1","1",FALSE,509,"509-1-1-1",429.176896099583,0.0126757899491873,878,3,333450,13419.4459116612,0.0402442522466972,889
"260",131.421779799495,-4.00160433025506,810701001699,"grid",68,68,69768,7000,432,432,1,"1","2.1","2",FALSE,509,"509-1-1-1-1",1762.8698304848,0.0252675987628253,879,4,299592,12990.2690155616,0.0433598661364843,890
"1195",131.387764074775,-3.98746950007854,810701001899,"grid",32,32,32832,3000,156,156,2,"1","5.1","5",FALSE,509,"509-1-1-1-1-1",4087.45694652284,0.1244961301938,880,5,229824,11227.3991850768,0.0488521615892022,891
"1271",131.380447945964,-3.95966376597632,810701001999,"grid",152,152,155952,13000,825,825,2,"1","3.1","3",FALSE,509,"509-1-1-1-1-1-1",3196.59819747934,0.020497320954392,881,6,196992,7139.94223855397,0.0362448334884359,892
"385",127.888422,-3.26153,810601001003,"grid",46,46,47196,6000,201,201,2,"1","771.1","771",FALSE,38,"38-1-1-1-1-1-1",3141.51362713339,0.0665631330437621,558,6,47196,3141.51362713339,0.0665631330437621,893
"1187",128.186182,-3.711231,817101000912,"grid",1,1,1026,3000,1,1,1,"1","430.1","430",FALSE,161,"161",69.5796521610543,0.0678164251082401,560,0,1026,69.5796521610543,0.0678164251082401,894
"1148",126.863938,-3.372912,810402101323,"grid",8,8,8208,3000,29,29,1,"1","585.1","585",FALSE,14,"14",225.42639282938,0.0274642291458796,442,0,15390,1044.97097309868,0.0678993484794465,895
"960",128.100871,-3.697385,817103100206,"grid",1,1,1026,3000,1,1,1,"1","318.1","318",FALSE,92,"92",26.9404318155512,0.0262577308143774,438,0,4104,282.182505339965,0.0687579204044749,896
"401",126.820362,-3.180806,810402200701,"grid",16,16,16416,3000,57,57,1,"1","721.1","721",FALSE,13,"13",1139.89294953981,0.0694379233394137,571,0,16416,1139.89294953981,0.0694379233394137,897
"867",129.97574,-3.029169,810314300601,"grid",7,7,7182,3000,23,23,2,"1","907.1","907",FALSE,462,"462-1-1-1-1-1-1-1-1-1-1-1-1-1",500.272010237319,0.0696563645554607,738,13,7182,500.272010237319,0.0696563645554607,898
"625",128.182848,-3.708275,817101000913,"grid",1,1,1026,3000,4,4,1,"1","435.1","435",FALSE,152,"152-1",71.7484650614073,0.0699302778376289,572,1,1026,71.7484650614073,0.0699302778376289,899
"1036",129.389176999999,-3.416298,810304000202,"grid",29,29,29754,3000,137,137,1,"1","766.1","766",FALSE,413,"413-1-1",2841.56098396057,0.0955018143429645,634,2,130302,9308.8787889407,0.0714407974470131,900
"885",129.410946999999,-3.417381,810304000102,"grid",54,54,55404,6000,215,215,1,"1","765.1","765",FALSE,413,"413-1-1-1",2419.41304302599,0.0436685626132769,635,3,100548,6467.31780498013,0.064320700610456,901
"576",129.40911,-2.874188,810314001301,"grid",87,87,89262,7000,380,380,1,"1","869.1","869",FALSE,414,"414",6398.98488608307,0.0716876709695399,579,0,89262,6398.98488608307,0.0716876709695399,902
"667",127.980593,-3.389943,810602100203,"grid",5,5,5130,3000,19,19,1,"1","642.1","642",FALSE,50,"50",411.060092881439,0.080128673076304,593,0,88236,6335.01086163183,0.0717962153954376,903
"481",127.979481,-3.392367,810602100101,"grid",6,6,6156,3000,25,25,1,"1","641.1","641",FALSE,50,"50-1",296.45526551506,0.0481571256522189,594,1,83106,5923.95076875039,0.0712818661558779,904
"628",128.188093,-3.660492,817103100501,"grid",8,8,8208,3000,40,40,1,"1","683.1","683",FALSE,154,"154",591.599872060531,0.0720760078046456,580,0,8208,591.599872060531,0.0720760078046456,905
"693",130.580865999999,-3.740737,810702200203,"grid",20,20,20520,3000,41,41,1,"1","117.1","117",FALSE,482,"482-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1",2178.13339697058,0.106146851704219,779,17,62586,4527.68047396047,0.0723433431432024,906
"13",130.575976999999,-3.728742,810702200204,"grid",32,32,32832,3000,66,66,1,"1","114.1","114",FALSE,482,"482-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1",1439.88395567973,0.0438561146344948,780,18,42066,2349.54707698989,0.0558538267719747,907
"1181",127.976660999999,-3.4026,810602100308,"grid",22,22,22572,3000,134,134,2,"1","725.1","725",FALSE,50,"50-1-1",1180.12927753633,0.0522828848811064,595,2,76950,5627.49550323533,0.0731318453961706,908
"622",127.977234999999,-3.400589,810602100202,"grid",3,3,3078,3000,10,10,1,"1","182.1","182",FALSE,50,"50-1-1-2",232.513112859976,0.075540322566594,597,3,3078,232.513112859976,0.075540322566594,909
"163",129.037395,-3.258858,810305001203,"grid",32,32,32832,3000,147,147,1,"1","755.1","755",FALSE,396,"396",2539.09306911681,0.0773359243761211,585,0,61560,4717.1350988811,0.0766266260377047,910
"192",129.057011999999,-3.259158,810305002304,"grid",28,28,28728,3000,147,147,2,"1","754.1","754",FALSE,396,"396-1",2178.04202976429,0.0758159993652289,586,1,28728,2178.04202976429,0.0758159993652289,911
"230",128.216336,-3.659555,817103001408,"grid",1,1,1026,3000,4,4,1,"1","445.1","445",FALSE,203,"203",79.026902862987,0.0770242717962837,584,0,1026,79.026902862987,0.0770242717962837,912
"188",126.478147,-3.515304,810902001201,"grid",78,78,80028,7000,364,364,1,"1","877.1","877",FALSE,4,"4-2-1-1",7787.37957995025,0.0973081868839687,647,3,168264,13178.6895618565,0.0783215040760738,913
"134",126.440766,-3.546268,810902001901,"grid",86,86,88236,7000,370,370,1,"1","876.1","876",FALSE,4,"4-2-1-1-1",5391.30998190623,0.0611010243200761,648,4,88236,5391.30998190623,0.0611010243200761,914
"612",128.096431,-3.698433,817103100207,"grid",3,3,3078,3000,10,10,1,"1","619.1","619",FALSE,88,"88-1",304.493247907338,0.0989256815813313,649,1,7182,567.53353792398,0.0790216566310191,915
"896",128.094142,-3.699048,817103100108,"grid",4,4,4104,3000,10,10,2,"1","618.1","618",FALSE,88,"88-1-1",263.040290016642,0.0640936379182851,650,2,4104,263.040290016642,0.0640936379182851,916
"208",129.572375804284,-3.20351911522169,810304000699,"grid",97,97,99522,9000,497,497,1,"1","879.1","879",FALSE,420,"420-1-1-2",7929.2326693057,0.0796731644189797,612,3,99522,7929.2326693057,0.0796731644189797,917
"384",127.973833,-3.410909,810602100306,"grid",20,20,20520,3000,118,118,1,"1","183.1","183",FALSE,50,"50-1-1-1",975.788962373046,0.0475530683417664,596,3,51300,4214.85311283902,0.0821608793925734,918
"139",128.02267,-3.749105,810311100304,"grid",1,1,1026,3000,1,1,1,"1","469.1","469",FALSE,56,"56-1",84.7980822023601,0.0826492029262769,600,1,1026,84.7980822023601,0.0826492029262769,919
"892",128.100338999999,-3.696629,817103100210,"grid",1,1,1026,3000,2,2,1,"1","493.1","493",FALSE,92,"92-1",102.720723943917,0.100117664662687,658,1,3078,255.242073524414,0.0829246502678407,920
"979",128.099767,-3.697199,817103100209,"grid",1,1,1026,3000,1,1,2,"1","492.1","492",FALSE,92,"92-1-1",89.6983241421992,0.0874252671951259,659,2,2052,152.521349580497,0.0743281430704176,921
"158",128.099286,-3.697497,817103100208,"grid",1,1,1026,3000,1,1,1,"1","491.1","491",FALSE,92,"92-1-1-1",62.8230254382977,0.0612310189457093,660,3,1026,62.8230254382977,0.0612310189457093,922
"410",130.837903,-3.58311,810702100302,"grid",44,44,45144,3000,144,144,1,"1","784.1","784",FALSE,502,"502",3795.96990191145,0.08408581211039,604,0,45144,3795.96990191145,0.08408581211039,923
"16",128.696731,-3.325778,810603300703,"grid",10,10,10260,3000,39,39,1,"1","719.1","719",FALSE,321,"321",1038.45918489846,0.101214345506672,661,0,160056,13881.3837973569,0.08672829383064,924
"1215",128.704916,-3.332329,810603300702,"grid",13,13,13338,3000,51,51,2,"1","724.1","724",FALSE,321,"321-1",1164.54726536148,0.0873104862319299,662,1,149796,12842.9246124585,0.0857360985103638,925
"726",128.720951,-3.313427,810603400501,"grid",22,22,22572,3000,98,98,1,"1","760.1","760",FALSE,321,"321-1-1",2754.28040133657,0.122021991907521,692,2,136458,11678.377347097,0.085582210988707,926
"239",128.726249,-3.307308,810603400502,"grid",24,24,24624,3000,108,108,1,"1","168.1","168",FALSE,321,"321-1-1-1",899.357167216429,0.0365236016575873,693,3,113886,8924.09694576041,0.0783599120678609,927
"761",129.444853999999,-3.430784,810304000101,"grid",44,44,45144,3000,173,173,1,"1","787.1","787",FALSE,413,"413-1-1-1-1",4047.90476195414,0.0896665063342668,636,4,45144,4047.90476195414,0.0896665063342668,928
"828",128.747933999999,-3.293,810603400503,"grid",4,4,4104,3000,16,16,2,"1","768.1","768",FALSE,321,"321-1-1-1-1",2885.50697946814,0.703096242560462,956,4,89262,8024.73977854398,0.0899009632155226,929
"866",128.748656,-3.292512,810603400601,"grid",20,20,20520,3000,84,84,2,"1","767.1","767",FALSE,321,"321-1-1-1-1-1",96.7913789815199,0.004716928800269,957,5,20520,96.7913789815199,0.004716928800269,930
"976",128.777773999999,-3.264959,810603400504,"grid",32,32,32832,3000,144,144,2,"1","797.1","797",FALSE,321,"321-1-1-1-1-2",4549.23900842744,0.138561129642649,958,5,64638,5042.44142009432,0.0780104802143371,931
"1042",128.781314,-3.262279,810603400701,"grid",31,31,31806,3000,148,148,2,"1","796.1","796",FALSE,321,"321-1-1-1-1-2-1",493.202411666878,0.0155065840302735,959,6,31806,493.202411666878,0.0155065840302735,932
"436",130.513043,-3.108267,810704000606,"grid",4,4,4104,3000,22,22,1,"1","633.1","633",FALSE,471,"471",373.711695892523,0.0910603547496401,632,0,4104,373.711695892523,0.0910603547496401,933
"1202",128.221516,-3.657886,817103001409,"grid",1,1,1026,3000,2,2,1,"1","483.1","483",FALSE,207,"207",97.0281139663532,0.0945693118580441,633,0,1026,97.0281139663532,0.0945693118580441,934
"1008",131.415648724401,-3.95471893860374,810701003599,"grid",40,40,41040,3000,83,83,1,"1","4.1","4",FALSE,509,"509-1-1-1-1-1-1-1",3943.34404107462,0.0960853811178027,882,7,41040,3943.34404107462,0.0960853811178027,935
"971",130.570746,-3.722443,810702200205,"grid",9,9,9234,3000,18,18,2,"1","113.1","113",FALSE,482,"482-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1",909.663121310152,0.0985123588163474,781,19,9234,909.663121310152,0.0985123588163474,936
"306",128.214515,-3.632108,817103000901,"grid",1,1,1026,3000,1,1,1,"1","497.1","497",FALSE,200,"200-1",104.236483653477,0.101595013307482,663,1,1026,104.236483653477,0.101595013307482,937
"652",128.085356999999,-3.586552,810311001105,"grid",2,2,2052,3000,6,6,1,"1","575.1","575",FALSE,80,"80-1",209.475961917915,0.102083802104247,664,1,2052,209.475961917915,0.102083802104247,938
"565",128.102639,-3.697531,817103100205,"grid",1,1,1026,3000,1,1,1,"1","499.1","499",FALSE,93,"93-1",104.859628520764,0.102202366979302,665,1,1026,104.859628520764,0.102202366979302,939
"824",126.925178,-3.383863,810402101603,"grid",3,3,3078,3000,10,10,2,"1","145.1","145",FALSE,15,"15-1-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1",315.68210284288,0.102560787148434,816,18,3078,315.68210284288,0.102560787148434,940
"787",130.454683999999,-3.064954,810704001802,"grid",3,3,3078,3000,11,11,1,"1","625.1","625",FALSE,467,"467",319.294428631913,0.103734382271577,673,0,3078,319.294428631913,0.103734382271577,941
"1069",127.965891,-3.438939,810602100303,"grid",30,30,30780,3000,179,179,2,"1","775.1","775",FALSE,50,"50-1-1-1-1",3239.06415046597,0.105232753426445,674,4,30780,3239.06415046597,0.105232753426445,942
"289",130.837827,-3.542061,810702100604,"grid",2,2,2052,3000,6,6,1,"1","589.1","589",FALSE,497,"497",231.575423042648,0.11285352000129,689,0,2052,231.575423042648,0.11285352000129,943
"1039",126.866471,-3.379835,810402101322,"grid",7,7,7182,3000,26,26,1,"1","704.1","704",FALSE,14,"14-1",819.544580269302,0.114110913432094,690,1,7182,819.544580269302,0.114110913432094,944
"484",126.935595,-3.389135,810402101602,"grid",4,4,4104,3000,15,15,1,"1","147.1","147",FALSE,15,"15-1-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-2",479.578417078,0.116856339443957,817,17,4104,479.578417078,0.116856339443957,945
"842",127.961054,-3.104603,810601001013,"grid",7,7,7182,3000,30,30,1,"1","708.1","708",FALSE,47,"47",860.322704831505,0.119788736400934,691,0,7182,860.322704831505,0.119788736400934,946
"114",128.058311,-3.278681,810602100403,"grid",4,4,4104,3000,7,7,1,"1","667.1","667",FALSE,65,"65",533.103491708761,0.129898511624942,714,0,4104,533.103491708761,0.129898511624942,947
"840",128.226112,-3.687272,817102001605,"grid",6,6,6156,3000,24,24,2,"1","193.1","193",FALSE,188,"188-1-1-2-1-1-1-2",803.640536788594,0.130545896164489,850,7,6156,803.640536788594,0.130545896164489,948
"977",127.948196999999,-3.013279,810601001103,"grid",5,5,5130,3000,42,42,2,"1","167.1","167",FALSE,46,"46-1",677.825276763028,0.132129683579538,717,1,5130,677.825276763028,0.132129683579538,949
"895",126.953574,-3.340877,810402101809,"grid",4,4,4104,3000,13,13,1,"1","157.1","157",FALSE,15,"15-1-1-1",557.747577161037,0.135903405740993,754,3,4104,557.747577161037,0.135903405740993,950
"1290",128.244418,-3.621845,817103001105,"grid",2,2,2052,3000,6,6,1,"1","614.1","614",FALSE,229,"229",288.385699674673,0.140538839997404,728,0,2052,288.385699674673,0.140538839997404,951
"662",128.214769999999,-3.662664,817103001407,"grid",2,2,2052,3000,6,6,1,"1","615.1","615",FALSE,202,"202",291.834389848413,0.142219488230221,739,0,2052,291.834389848413,0.142219488230221,952
"526",128.215308999999,-3.677299,817102001611,"grid",3,3,3078,3000,10,10,1,"1","187.1","187",FALSE,188,"188-1-1-2-2",439.384028103317,0.142749846687238,847,4,3078,439.384028103317,0.142749846687238,953
"942",130.634857,-3.345018,810704000401,"grid",2,2,2052,3000,4,4,1,"1","616.1","616",FALSE,476,"476",295.752305202777,0.144128803705057,742,0,2052,295.752305202777,0.144128803705057,954
"1025",128.232125999999,-3.654534,817103001414,"grid",2,2,2052,3000,5,5,1,"1","624.1","624",FALSE,216,"216",313.961025199874,0.153002448927814,761,0,2052,313.961025199874,0.153002448927814,955
"618",128.176386,-3.711514,817101000801,"grid",2,2,2052,3000,5,5,2,"1","687.1","687",FALSE,141,"141-1-2",652.414447635871,0.317940763955103,859,2,4104,707.960041054189,0.172504883297804,956
"680",128.176657,-3.711934,817101000911,"grid",2,2,2052,3000,5,5,2,"1","206.1","206",FALSE,141,"141-1-2-1",55.5455934183185,0.0270690026405061,860,3,2052,55.5455934183185,0.0270690026405061,957
"861",127.94761,-3.113134,810601001402,"grid",5,5,5130,3000,17,17,1,"1","712.1","712",FALSE,43,"43",891.029837202409,0.173690026745109,786,0,5130,891.029837202409,0.173690026745109,958
"589",128.158752999999,-3.645455,817103100404,"grid",1,1,1026,3000,1,1,1,"1","718.1","718",FALSE,142,"142-1-1-1-1",1031.86156290313,1.00571302427206,962,4,7182,1274.17821223391,0.177412727963507,959
"711",128.158724,-3.645082,817103100512,"grid",2,2,2052,3000,7,7,2,"1","184.1","184",FALSE,142,"142-1-1-1-1-2",41.6003618933398,0.0202730808447075,963,5,2052,41.6003618933398,0.0202730808447075,960
"534",128.157344999999,-3.645461,817103100403,"grid",2,2,2052,3000,7,7,1,"1","186.1","186",FALSE,142,"142-1-1-1-1-1",156.247364756897,0.0761439399400082,964,5,4104,200.716287437438,0.0489074774457695,961
